# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
340             	1.86153170e-02	1.21049307e-02	6.51038632e-03	-1.13380773e-03	-7.61709427e-04	-3.72098300e-04	-1.94805564e-04	2.79727217e-03	-1.54546425e-02	1.79919987e-01	7.45053511e-02	1.05414636e-01
341             	1.86165211e-02	1.21128499e-02	6.50367124e-03	-1.15131829e-03	-7.68499095e-04	-3.82819198e-04	-1.92839949e-04	2.80458931e-03	-1.54545113e-02	1.79920441e-01	7.45057092e-02	1.05414732e-01
342             	1.86177237e-02	1.21197570e-02	6.49796671e-03	-1.16628647e-03	-7.74606113e-04	-3.91680352e-04	-1.91462880e-04	2.81089514e-03	-1.54543798e-02	1.79920885e-01	7.45060627e-02	1.05414822e-01
343             	1.86189002e-02	1.21257588e-02	6.49314140e-03	-1.17902407e-03	-7.80069386e-04	-3.98954688e-04	-1.90557349e-04	2.81630871e-03	-1.54542528e-02	1.79921324e-01	7.45064093e-02	1.05414915e-01
344             	1.86200786e-02	1.21308356e-02	6.48924297e-03	-1.18940904e-03	-7.84900429e-04	-4.04508611e-04	-1.90195909e-04	2.82079632e-03	-1.54541280e-02	1.79921757e-01	7.45067505e-02	1.05415006e-01
345             	1.86212203e-02	1.21350779e-02	6.48614245e-03	-1.19774558e-03	-7.89130734e-04	-4.08614850e-04	-1.90257942e-04	2.82446773e-03	-1.54540126e-02	1.79922186e-01	7.45070803e-02	1.05415106e-01
346             	1.86223587e-02	1.21384704e-02	6.48388834e-03	-1.20393781e-03	-7.92773023e-04	-4.11164786e-04	-1.90804119e-04	2.82729102e-03	-1.54539008e-02	1.79922609e-01	7.45074035e-02	1.05415205e-01
347             	1.86234672e-02	1.21411225e-02	6.48234466e-03	-1.20830571e-03	-7.95864736e-04	-4.12440978e-04	-1.91711879e-04	2.82938894e-03	-1.54537973e-02	1.79923026e-01	7.45077155e-02	1.05415310e-01
348             	1.86245759e-02	1.21430145e-02	6.48156142e-03	-1.21074688e-03	-7.98419856e-04	-4.12327025e-04	-1.93046415e-04	2.83072653e-03	-1.54536939e-02	1.79923437e-01	7.45080246e-02	1.05415412e-01
349             	1.86256597e-02	1.21442424e-02	6.48141726e-03	-1.21155532e-03	-8.00471090e-04	-4.11084226e-04	-1.94693432e-04	2.83141259e-03	-1.54535945e-02	1.79923839e-01	7.45083251e-02	1.05415514e-01
350             	1.86267528e-02	1.21447793e-02	6.48197346e-03	-1.21060652e-03	-8.02028879e-04	-4.08577637e-04	-1.96725621e-04	2.83140292e-03	-1.54534945e-02	1.79924230e-01	7.45086205e-02	1.05415609e-01
351             	1.86278069e-02	1.21446902e-02	6.48311664e-03	-1.20814845e-03	-8.03121167e-04	-4.05027278e-04	-1.99046945e-04	2.83078679e-03	-1.54534054e-02	1.79924615e-01	7.45089020e-02	1.05415713e-01
352             	1.86288458e-02	1.21439544e-02	6.48489134e-03	-1.20408743e-03	-8.03759355e-04	-4.00328074e-04	-2.01715641e-04	2.82953153e-03	-1.54533250e-02	1.79924996e-01	7.45091729e-02	1.05415823e-01
353             	1.86298420e-02	1.21426503e-02	6.48719178e-03	-1.19866979e-03	-8.03972063e-04	-3.94697728e-04	-2.04637168e-04	2.82772924e-03	-1.54532576e-02	1.79925377e-01	7.45094308e-02	1.05415946e-01
354             	1.86308271e-02	1.21407662e-02	6.49006093e-03	-1.19182100e-03	-8.03768438e-04	-3.88052564e-04	-2.07857937e-04	2.82535261e-03	-1.54531992e-02	1.79925757e-01	7.45096792e-02	1.05416078e-01
355             	1.86317682e-02	1.21383766e-02	6.49339159e-03	-1.18378362e-03	-8.03177806e-04	-3.80605810e-04	-2.11285998e-04	2.82249249e-03	-1.54531542e-02	1.79926138e-01	7.45099150e-02	1.05416223e-01
356             	1.86326978e-02	1.21354660e-02	6.49723183e-03	-1.17448205e-03	-8.02210180e-04	-3.72271866e-04	-2.14969157e-04	2.81911708e-03	-1.54531162e-02	1.79926519e-01	7.45101434e-02	1.05416376e-01
357             	1.86335860e-02	1.21321053e-02	6.50148071e-03	-1.16414104e-03	-8.00892216e-04	-3.63248828e-04	-2.18821694e-04	2.81531227e-03	-1.54530928e-02	1.79926900e-01	7.45103570e-02	1.05416543e-01
358             	1.86344471e-02	1.21282742e-02	6.50617295e-03	-1.15269623e-03	-7.99231742e-04	-3.53464488e-04	-2.22883627e-04	2.81105063e-03	-1.54530823e-02	1.79927281e-01	7.45105583e-02	1.05416723e-01
359             	1.86352554e-02	1.21240425e-02	6.51121293e-03	-1.14035327e-03	-7.97256146e-04	-3.43097128e-04	-2.27079509e-04	2.80641479e-03	-1.54530895e-02	1.79927666e-01	7.45107434e-02	1.05416922e-01
360             	1.86360342e-02	1.21193942e-02	6.51664001e-03	-1.12704834e-03	-7.94973364e-04	-3.32074980e-04	-2.31449192e-04	2.80137707e-03	-1.54531088e-02	1.79928054e-01	7.45109184e-02	1.05417136e-01
361             	1.86367650e-02	1.21144040e-02	6.52236101e-03	-1.11298755e-03	-7.92410074e-04	-3.20577474e-04	-2.35916300e-04	2.79602148e-03	-1.54531439e-02	1.79928446e-01	7.45110788e-02	1.05417367e-01
362             	1.86374741e-02	1.21090653e-02	6.52840881e-03	-1.09812302e-03	-7.89575054e-04	-3.08547962e-04	-2.40513546e-04	2.79032822e-03	-1.54531858e-02	1.79928844e-01	7.45112363e-02	1.05417608e-01
363             	1.86381317e-02	1.21034406e-02	6.53469111e-03	-1.08264760e-03	-7.86493053e-04	-2.96154548e-04	-2.45169252e-04	2.78437476e-03	-1.54532486e-02	1.79929234e-01	7.45113683e-02	1.05417865e-01
364             	1.86387587e-02	1.20975159e-02	6.54124274e-03	-1.06650825e-03	-7.83173197e-04	-2.83335052e-04	-2.49919072e-04	2.77813660e-03	-1.54533283e-02	1.79929615e-01	7.45114791e-02	1.05418136e-01
365             	1.86393393e-02	1.20913749e-02	6.54796442e-03	-1.04992420e-03	-7.79645991e-04	-2.70278206e-04	-2.54683893e-04	2.77170526e-03	-1.54534265e-02	1.79929992e-01	7.45115695e-02	1.05418423e-01
366             	1.86399031e-02	1.20850153e-02	6.55488786e-03	-1.03285407e-03	-7.75922903e-04	-2.56931162e-04	-2.59495871e-04	2.76506371e-03	-1.54535368e-02	1.79930370e-01	7.45116484e-02	1.05418722e-01
367             	1.86404225e-02	1.20785147e-02	6.56190775e-03	-1.01551402e-03	-7.72034461e-04	-2.43479560e-04	-2.64277450e-04	2.75830349e-03	-1.54536592e-02	1.79930753e-01	7.45117172e-02	1.05419036e-01
368             	1.86409274e-02	1.20718712e-02	6.56905623e-03	-9.97857270e-04	-7.67993204e-04	-2.29864066e-04	-2.69064569e-04	2.75140750e-03	-1.54537883e-02	1.79931141e-01	7.45117821e-02	1.05419359e-01
369             	1.86413935e-02	1.20651585e-02	6.57623498e-03	-9.80090085e-04	-7.63827957e-04	-2.16262128e-04	-2.73782915e-04	2.74446176e-03	-1.54539292e-02	1.79931534e-01	7.45118378e-02	1.05419696e-01
370             	1.86418357e-02	1.20583619e-02	6.58347380e-03	-9.62153805e-04	-7.59548473e-04	-2.02605331e-04	-2.78471571e-04	2.73744405e-03	-1.54540807e-02	1.79931932e-01	7.45118855e-02	1.05420047e-01
371             	1.86422321e-02	1.20515590e-02	6.59067305e-03	-9.44257980e-04	-7.55184603e-04	-1.89073377e-04	-2.83055613e-04	2.73044297e-03	-1.54542474e-02	1.79932332e-01	7.45119188e-02	1.05420414e-01
372             	1.86426049e-02	1.20447337e-02	6.59787124e-03	-9.26338850e-04	-7.50746763e-04	-1.75592087e-04	-2.87577338e-04	2.72343121e-03	-1.54544261e-02	1.79932733e-01	7.45119404e-02	1.05420793e-01
373             	1.86429351e-02	1.20379762e-02	6.60495894e-03	-9.08625174e-04	-7.46267654e-04	-1.62357520e-04	-2.91955067e-04	2.71650862e-03	-1.54546187e-02	1.79933134e-01	7.45119484e-02	1.05421186e-01
374             	1.86432592e-02	1.20312888e-02	6.61197041e-03	-8.91074638e-04	-7.41759889e-04	-1.49314749e-04	-2.96222570e-04	2.70965922e-03	-1.54548191e-02	1.79933532e-01	7.45119471e-02	1.05421585e-01
375             	1.86435598e-02	1.20247642e-02	6.61879561e-03	-8.73920995e-04	-7.37256406e-04	-1.36664590e-04	-3.00295908e-04	2.70298431e-03	-1.54550272e-02	1.79933926e-01	7.45119360e-02	1.05421990e-01
376             	1.86438625e-02	1.20184017e-02	6.62546075e-03	-8.57123921e-04	-7.32770525e-04	-1.24353395e-04	-3.04208565e-04	2.69647049e-03	-1.54552410e-02	1.79934315e-01	7.45119166e-02	1.05422399e-01
377             	1.86441412e-02	1.20122756e-02	6.63186558e-03	-8.40885870e-04	-7.28333107e-04	-1.12552763e-04	-3.07890172e-04	2.69020499e-03	-1.54554631e-02	1.79934700e-01	7.45118871e-02	1.05422813e-01
378             	1.86444141e-02	1.20063669e-02	6.63804717e-03	-8.25131961e-04	-7.23954461e-04	-1.01177500e-04	-3.11388481e-04	2.68415989e-03	-1.54556886e-02	1.79935084e-01	7.45118532e-02	1.05423230e-01
379             	1.86446496e-02	1.20007348e-02	6.64391477e-03	-8.10040373e-04	-7.19662620e-04	-9.03777535e-05	-3.14642433e-04	2.67841001e-03	-1.54559217e-02	1.79935468e-01	7.45118125e-02	1.05423656e-01
380             	1.86448619e-02	1.19953547e-02	6.64950724e-03	-7.95535153e-04	-7.15466192e-04	-8.00689615e-05	-3.17698615e-04	2.67292371e-03	-1.54561645e-02	1.79935857e-01	7.45117639e-02	1.05424093e-01
381             	1.86450236e-02	1.19902984e-02	6.65472524e-03	-7.81820448e-04	-7.11394484e-04	-7.04259634e-05	-3.20484260e-04	2.66778658e-03	-1.54564254e-02	1.79936248e-01	7.45116984e-02	1.05424549e-01
382             	1.86451653e-02	1.19855615e-02	6.65960372e-03	-7.68842496e-04	-7.07458773e-04	-6.13837227e-05	-3.23037525e-04	2.66297891e-03	-1.54566988e-02	1.79936640e-01	7.45116211e-02	1.05425019e-01
383             	1.86452773e-02	1.19812279e-02	6.66404943e-03	-7.56809174e-04	-7.03689315e-04	-5.31198585e-05	-3.25284728e-04	2.65858922e-03	-1.54569800e-02	1.79937033e-01	7.45115365e-02	1.05425496e-01
384             	1.86453960e-02	1.19772949e-02	6.66810112e-03	-7.45662190e-04	-7.00098517e-04	-4.55636729e-05	-3.27267422e-04	2.65459687e-03	-1.54572589e-02	1.79937424e-01	7.45114532e-02	1.05425971e-01
385             	1.86455096e-02	1.19738363e-02	6.67167329e-03	-7.35589947e-04	-6.96713725e-04	-3.88762219e-05	-3.28918752e-04	2.65108150e-03	-1.54575340e-02	1.79937808e-01	7.45113702e-02	1.05426438e-01
386             	1.86456348e-02	1.19708279e-02	6.67480690e-03	-7.26502385e-04	-6.93541047e-04	-3.29613375e-05	-3.30289855e-04	2.64801049e-03	-1.54578066e-02	1.79938185e-01	7.45112859e-02	1.05426899e-01
387             	1.86457435e-02	1.19683250e-02	6.67741847e-03	-7.18568475e-04	-6.90609964e-04	-2.79585118e-05	-3.31325726e-04	2.64545328e-03	-1.54580793e-02	1.79938551e-01	7.45111964e-02	1.05427355e-01
388             	1.86458528e-02	1.19662868e-02	6.67956599e-03	-7.11666863e-04	-6.87911853e-04	-2.37550098e-05	-3.32078422e-04	2.64336039e-03	-1.54583524e-02	1.79938917e-01	7.45111062e-02	1.05427811e-01
389             	1.86459380e-02	1.19647643e-02	6.68117368e-03	-7.05959914e-04	-6.85467231e-04	-2.04926827e-05	-3.32487274e-04	2.64179530e-03	-1.54586288e-02	1.79939285e-01	7.45110135e-02	1.05428271e-01
390             	1.86460077e-02	1.19637248e-02	6.68228289e-03	-7.01356864e-04	-6.83281463e-04	-1.80754011e-05	-3.32603031e-04	2.64072096e-03	-1.54589125e-02	1.79939656e-01	7.45109153e-02	1.05428740e-01
391             	1.86460391e-02	1.19632248e-02	6.68281435e-03	-6.98029719e-04	-6.81377824e-04	-1.66518952e-05	-3.32362964e-04	2.64020523e-03	-1.54592060e-02	1.79940027e-01	7.45108078e-02	1.05429220e-01
392             	1.86460524e-02	1.19632338e-02	6.68281864e-03	-6.95872609e-04	-6.79760019e-04	-1.61125903e-05	-3.31823714e-04	2.64020757e-03	-1.54595076e-02	1.79940400e-01	7.45106925e-02	1.05429708e-01
393             	1.86460398e-02	1.19638074e-02	6.68223242e-03	-6.95032217e-04	-6.78445746e-04	-1.65864701e-05	-3.30929638e-04	2.64078750e-03	-1.54598139e-02	1.79940771e-01	7.45105718e-02	1.05430200e-01
394             	1.86460276e-02	1.19649043e-02	6.68112334e-03	-6.95369920e-04	-6.77431394e-04	-1.79385251e-05	-3.29746435e-04	2.64189047e-03	-1.54601218e-02	1.79941141e-01	7.45104486e-02	1.05430692e-01
395             	1.86460010e-02	1.19665665e-02	6.67943446e-03	-6.97012249e-04	-6.76729342e-04	-2.02829068e-05	-3.28223218e-04	2.64356604e-03	-1.54604313e-02	1.79941505e-01	7.45103214e-02	1.05431184e-01
396             	1.86459752e-02	1.19687419e-02	6.67723331e-03	-6.99803330e-04	-6.76332864e-04	-2.34704664e-05	-3.26431199e-04	2.64575428e-03	-1.54607436e-02	1.79941869e-01	7.45101907e-02	1.05431678e-01
397             	1.86459282e-02	1.19714652e-02	6.67446301e-03	-7.03862106e-04	-6.76251368e-04	-2.76107374e-05	-3.24320315e-04	2.64850112e-03	-1.54610615e-02	1.79942230e-01	7.45100537e-02	1.05432177e-01
398             	1.86458753e-02	1.19746792e-02	6.67119614e-03	-7.09034320e-04	-6.76474645e-04	-3.25596757e-05	-3.21957484e-04	2.65174153e-03	-1.54613842e-02	1.79942595e-01	7.45099133e-02	1.05432682e-01
399             	1.86457956e-02	1.19784132e-02	6.66738240e-03	-7.15434219e-04	-6.77009169e-04	-3.84250497e-05	-3.19292060e-04	2.65551539e-03	-1.54617125e-02	1.79942959e-01	7.45097669e-02	1.05433192e-01
400             	1.86457044e-02	1.19826099e-02	6.66309451e-03	-7.22904814e-04	-6.77843187e-04	-4.50616276e-05	-3.16390780e-04	2.65975769e-03	-1.54620453e-02	1.79943326e-01	7.45096178e-02	1.05433708e-01
401             	1.86455786e-02	1.19873021e-02	6.65827658e-03	-7.31561956e-04	-6.78983410e-04	-5.25785454e-05	-3.13202432e-04	2.66451274e-03	-1.54623866e-02	1.79943695e-01	7.45094608e-02	1.05434234e-01
402             	1.86454386e-02	1.19924356e-02	6.65300299e-03	-7.41247875e-04	-6.80418069e-04	-6.08298061e-05	-3.09794131e-04	2.66971630e-03	-1.54627351e-02	1.79944068e-01	7.45092991e-02	1.05434769e-01
403             	1.86452718e-02	1.19980402e-02	6.64723152e-03	-7.52059733e-04	-6.82149538e-04	-6.99101951e-05	-3.06119671e-04	2.67540435e-03	-1.54630886e-02	1.79944442e-01	7.45091324e-02	1.05435310e-01
404             	1.86451071e-02	1.20040502e-02	6.64105691e-03	-7.63807904e-04	-6.84159905e-04	-7.96479995e-05	-3.02255953e-04	2.68149666e-03	-1.54634398e-02	1.79944818e-01	7.45089693e-02	1.05435849e-01
405             	1.86449263e-02	1.20104821e-02	6.63444419e-03	-7.76571654e-04	-6.86447469e-04	-9.01241855e-05	-2.98161642e-04	2.68801895e-03	-1.54637915e-02	1.79945191e-01	7.45088041e-02	1.05436387e-01
406             	1.86447455e-02	1.20172572e-02	6.62748832e-03	-7.90149364e-04	-6.88991228e-04	-1.01158136e-04	-2.93916546e-04	2.69488445e-03	-1.54641434e-02	1.79945567e-01	7.45086402e-02	1.05436927e-01
407             	1.86445386e-02	1.20244002e-02	6.62013840e-03	-8.04640963e-04	-6.91790657e-04	-1.12850306e-04	-2.89470176e-04	2.70213092e-03	-1.54645020e-02	1.79945941e-01	7.45084683e-02	1.05437472e-01
408             	1.86443200e-02	1.20318423e-02	6.61247765e-03	-8.19859825e-04	-6.94826047e-04	-1.25033778e-04	-2.84896135e-04	2.70968234e-03	-1.54648669e-02	1.79946318e-01	7.45082923e-02	1.05438026e-01
409             	1.86440757e-02	1.20396206e-02	6.60445520e-03	-8.35918554e-04	-6.98095018e-04	-1.37823536e-04	-2.80135741e-04	2.71758268e-03	-1.54652395e-02	1.79946694e-01	7.45081073e-02	1.05438586e-01
410             	1.86438283e-02	1.20476623e-02	6.59616597e-03	-8.52616617e-04	-7.01576590e-04	-1.51040027e-04	-2.75268281e-04	2.72574818e-03	-1.54656169e-02	1.79947071e-01	7.45079185e-02	1.05439152e-01
411             	1.86436998e-02	1.20558800e-02	6.58781984e-03	-8.69700812e-04	-7.05206440e-04	-1.64494372e-04	-2.70356034e-04	2.73403008e-03	-1.54659433e-02	1.79947407e-01	7.45077602e-02	1.05439647e-01
412             	1.86436214e-02	1.20642289e-02	6.57939253e-03	-8.87098149e-04	-7.08985557e-04	-1.78112592e-04	-2.65436483e-04	2.74241819e-03	-1.54662490e-02	1.79947731e-01	7.45076165e-02	1.05440114e-01
413             	1.86435044e-02	1.20727920e-02	6.57071246e-03	-9.05076498e-04	-7.12938115e-04	-1.92138383e-04	-2.60399866e-04	2.75103975e-03	-1.54665662e-02	1.79948055e-01	7.45074614e-02	1.05440594e-01
414             	1.86433052e-02	1.20815109e-02	6.56179429e-03	-9.23516835e-04	-7.17056992e-04	-2.06459843e-04	-2.55298574e-04	2.75985830e-03	-1.54669162e-02	1.79948405e-01	7.45072863e-02	1.05441119e-01
415             	1.86430032e-02	1.20904508e-02	6.55255248e-03	-9.42603999e-04	-7.21347420e-04	-2.21256579e-04	-2.50045421e-04	2.76894914e-03	-1.54673047e-02	1.79948772e-01	7.45070813e-02	1.05441691e-01
416             	1.86426219e-02	1.20994998e-02	6.54312212e-03	-9.62053167e-04	-7.25779104e-04	-2.36274063e-04	-2.44752520e-04	2.77818882e-03	-1.54677246e-02	1.79949163e-01	7.45068569e-02	1.05442306e-01
417             	1.86422028e-02	1.21087046e-02	6.53349824e-03	-9.81961958e-04	-7.30342918e-04	-2.51619040e-04	-2.39361939e-04	2.78760316e-03	-1.54681578e-02	1.79949552e-01	7.45066183e-02	1.05442934e-01
418             	1.86417949e-02	1.21179519e-02	6.52384305e-03	-1.00201848e-03	-7.35004123e-04	-2.67014359e-04	-2.33994882e-04	2.79705442e-03	-1.54685878e-02	1.79949939e-01	7.45063816e-02	1.05443557e-01
419             	1.86414089e-02	1.21272777e-02	6.51413118e-03	-1.02231696e-03	-7.39756183e-04	-2.82560773e-04	-2.28597705e-04	2.80657326e-03	-1.54690067e-02	1.79950303e-01	7.45061450e-02	1.05444158e-01
420             	1.86410647e-02	1.21365895e-02	6.50447519e-03	-1.04260986e-03	-7.44570967e-04	-2.98038891e-04	-2.23266038e-04	2.81605717e-03	-1.54694084e-02	1.79950656e-01	7.45059198e-02	1.05444737e-01
421             	1.86407374e-02	1.21459312e-02	6.49480616e-03	-1.06303132e-03	-7.49447216e-04	-3.13584108e-04	-2.17931554e-04	2.82556254e-03	-1.54698008e-02	1.79950990e-01	7.45056942e-02	1.05445296e-01
422             	1.86404270e-02	1.21552205e-02	6.48520654e-03	-1.08337132e-03	-7.54361686e-04	-3.29009633e-04	-2.12676027e-04	2.83500697e-03	-1.54701867e-02	1.79951323e-01	7.45054746e-02	1.05445848e-01
423             	1.86400935e-02	1.21645028e-02	6.47559071e-03	-1.10378113e-03	-7.59315108e-04	-3.44466023e-04	-2.07424542e-04	2.84445605e-03	-1.54705787e-02	1.79951648e-01	7.45052451e-02	1.05446403e-01
424             	1.86397445e-02	1.21736928e-02	6.46605173e-03	-1.12403942e-03	-7.64283063e-04	-3.59756355e-04	-2.02263354e-04	2.85382053e-03	-1.54709769e-02	1.79951980e-01	7.45050133e-02	1.05446967e-01
425             	1.86393752e-02	1.21828455e-02	6.45652969e-03	-1.14428821e-03	-7.69265768e-04	-3.75022437e-04	-1.97121665e-04	2.86315791e-03	-1.54713836e-02	1.79952305e-01	7.45047691e-02	1.05447536e-01
426             	1.86390123e-02	1.21918734e-02	6.44713887e-03	-1.16428901e-03	-7.74237511e-04	-3.90051497e-04	-1.92093007e-04	2.87236728e-03	-1.54717884e-02	1.79952632e-01	7.45045278e-02	1.05448104e-01
427             	1.86386585e-02	1.22008334e-02	6.43782504e-03	-1.18418420e-03	-7.79199870e-04	-4.04984326e-04	-1.87107772e-04	2.88150419e-03	-1.54721897e-02	1.79952941e-01	7.45042810e-02	1.05448660e-01
428             	1.86383422e-02	1.22096430e-02	6.42869918e-03	-1.20374134e-03	-7.84128147e-04	-4.19613197e-04	-1.82257475e-04	2.89047190e-03	-1.54725734e-02	1.79953243e-01	7.45040483e-02	1.05449195e-01
429             	1.86380452e-02	1.22183558e-02	6.41968943e-03	-1.22310748e-03	-7.89024546e-04	-4.34082933e-04	-1.77470806e-04	2.89933317e-03	-1.54729482e-02	1.79953527e-01	7.45038151e-02	1.05449712e-01
430             	1.86377673e-02	1.22268801e-02	6.41088717e-03	-1.24205145e-03	-7.93866911e-04	-4.48184541e-04	-1.72841185e-04	2.90799648e-03	-1.54733142e-02	1.79953809e-01	7.45035902e-02	1.05450219e-01
431             	1.86374812e-02	1.22352666e-02	6.40221462e-03	-1.26071996e-03	-7.98658413e-04	-4.62061546e-04	-1.68298434e-04	2.91652598e-03	-1.54736795e-02	1.79954077e-01	7.45033591e-02	1.05450718e-01
432             	1.86371940e-02	1.22434244e-02	6.39376968e-03	-1.27888162e-03	-8.03375243e-04	-4.75506374e-04	-1.63934434e-04	2.92482734e-03	-1.54740433e-02	1.79954350e-01	7.45031315e-02	1.05451218e-01
433             	1.86368936e-02	1.22514170e-02	6.38547659e-03	-1.29670301e-03	-8.08020200e-04	-4.88682805e-04	-1.59668697e-04	2.93297020e-03	-1.54744110e-02	1.79954609e-01	7.45028935e-02	1.05451715e-01
434             	1.86366002e-02	1.22591683e-02	6.37743193e-03	-1.31397730e-03	-8.12570480e-04	-5.01406817e-04	-1.55581831e-04	2.94086819e-03	-1.54747762e-02	1.79954871e-01	7.45026594e-02	1.05452212e-01
435             	1.86363107e-02	1.22667531e-02	6.36955761e-03	-1.33088864e-03	-8.17031652e-04	-5.13856988e-04	-1.51587332e-04	2.94859775e-03	-1.54751395e-02	1.79955117e-01	7.45024190e-02	1.05452698e-01
436             	1.86360471e-02	1.22740933e-02	6.36195377e-03	-1.34721964e-03	-8.21383190e-04	-5.25836449e-04	-1.47773371e-04	2.95606978e-03	-1.54754912e-02	1.79955363e-01	7.45021901e-02	1.05453173e-01
437             	1.86358038e-02	1.22812600e-02	6.35454384e-03	-1.36314257e-03	-8.25632703e-04	-5.37509871e-04	-1.44061416e-04	2.96335806e-03	-1.54758338e-02	1.79955589e-01	7.45019606e-02	1.05453628e-01
438             	1.86355993e-02	1.22881653e-02	6.34743404e-03	-1.37842252e-03	-8.29759445e-04	-5.48663071e-04	-1.40548187e-04	2.97036562e-03	-1.54761580e-02	1.79955810e-01	7.45017470e-02	1.05454063e-01
439             	1.86354108e-02	1.22948769e-02	6.34053384e-03	-1.39324281e-03	-8.33772750e-04	-5.59470062e-04	-1.37151344e-04	2.97717154e-03	-1.54764737e-02	1.79956010e-01	7.45015311e-02	1.05454479e-01
440             	1.86351077e-02	1.23014820e-02	6.33362577e-03	-1.40790393e-03	-8.37784759e-04	-5.70119172e-04	-1.33832794e-04	2.98392810e-03	-1.54768367e-02	1.79956234e-01	7.45012803e-02	1.05454954e-01
441             	1.86347518e-02	1.23079568e-02	6.32679498e-03	-1.42230682e-03	-8.41728155e-04	-5.80578662e-04	-1.30574746e-04	2.99058090e-03	-1.54772222e-02	1.79956450e-01	7.45010026e-02	1.05455447e-01
442             	1.86344387e-02	1.23141314e-02	6.32030726e-03	-1.43595664e-03	-8.45517105e-04	-5.90439532e-04	-1.27538787e-04	2.99691209e-03	-1.54775877e-02	1.79956656e-01	7.45007402e-02	1.05455916e-01
443             	1.86342121e-02	1.23200377e-02	6.31417439e-03	-1.44890190e-03	-8.49124151e-04	-5.99777746e-04	-1.24673203e-04	3.00293166e-03	-1.54779144e-02	1.79956823e-01	7.45004973e-02	1.05456326e-01
444             	1.86340975e-02	1.23255889e-02	6.30850860e-03	-1.46090185e-03	-8.52525849e-04	-6.08376004e-04	-1.22074922e-04	3.00854015e-03	-1.54781908e-02	1.79956967e-01	7.45002929e-02	1.05456674e-01
445             	1.86340705e-02	1.23308936e-02	6.30317692e-03	-1.47224537e-03	-8.55749883e-04	-6.16495486e-04	-1.19627198e-04	3.01385834e-03	-1.54784310e-02	1.79957071e-01	7.45001046e-02	1.05456967e-01
446             	1.86341004e-02	1.23359000e-02	6.29820046e-03	-1.48282426e-03	-8.58803493e-04	-6.24020767e-04	-1.17391363e-04	3.01884975e-03	-1.54786460e-02	1.79957163e-01	7.44999354e-02	1.05457228e-01
447             	1.86341388e-02	1.23407276e-02	6.29341120e-03	-1.49297286e-03	-8.61720612e-04	-6.31252245e-04	-1.15234183e-04	3.02365819e-03	-1.54788635e-02	1.79957236e-01	7.44997543e-02	1.05457481e-01
448             	1.86341558e-02	1.23453052e-02	6.28885058e-03	-1.50253530e-03	-8.64498494e-04	-6.38036810e-04	-1.13230842e-04	3.02822733e-03	-1.54790884e-02	1.79957316e-01	7.44995698e-02	1.05457747e-01
449             	1.86341474e-02	1.23497342e-02	6.28441315e-03	-1.51175719e-03	-8.67154344e-04	-6.44602849e-04	-1.11275747e-04	3.03266053e-03	-1.54793292e-02	1.79957389e-01	7.44993655e-02	1.05458024e-01
450             	1.86341286e-02	1.23539272e-02	6.28020142e-03	-1.52040766e-03	-8.69670979e-04	-6.50736680e-04	-1.09467150e-04	3.03686287e-03	-1.54795722e-02	1.79957472e-01	7.44991639e-02	1.05458308e-01
451             	1.86341070e-02	1.23579687e-02	6.27613824e-03	-1.52868485e-03	-8.72060512e-04	-6.56624342e-04	-1.07718085e-04	3.04091525e-03	-1.54798142e-02	1.79957540e-01	7.44989559e-02	1.05458584e-01
452             	1.86341187e-02	1.23617775e-02	6.27234122e-03	-1.53636345e-03	-8.74305422e-04	-6.62058027e-04	-1.06123698e-04	3.04471812e-03	-1.54800369e-02	1.79957604e-01	7.44987651e-02	1.05458839e-01
453             	1.86341691e-02	1.23654468e-02	6.26872236e-03	-1.54366389e-03	-8.76422229e-04	-6.67241659e-04	-1.04590285e-04	3.04836221e-03	-1.54802404e-02	1.79957638e-01	7.44985786e-02	1.05459059e-01
454             	1.86342734e-02	1.23689004e-02	6.26537295e-03	-1.55039104e-03	-8.78398104e-04	-6.71992934e-04	-1.03202585e-04	3.05176373e-03	-1.54804177e-02	1.79957661e-01	7.44984126e-02	1.05459248e-01
455             	1.86344013e-02	1.23722386e-02	6.26216272e-03	-1.55681082e-03	-8.80255493e-04	-6.76555326e-04	-1.01850083e-04	3.05503793e-03	-1.54805852e-02	1.79957657e-01	7.44982433e-02	1.05459414e-01
456             	1.86345675e-02	1.23753899e-02	6.25917759e-03	-1.56273887e-03	-8.81982997e-04	-6.80755873e-04	-1.00613562e-04	3.05810617e-03	-1.54807322e-02	1.79957648e-01	7.44980917e-02	1.05459556e-01
